"칩포테이토 오리지날,2018-09-21,990,롯데슈퍼형곡점,농심,N,N"
"칩포테이토 오리지날,2018-09-21,990,롯데슈퍼홍제점,농심,N,N"
"칩포테이토 오리지날,2018-09-21,990,롯데슈퍼홍은점,농심,N,N"
"칩포테이토 오리지날,2018-09-21,990,롯데슈퍼화곡점,농심,N,N"
"칩포테이토 오리지날,2018-09-21,990,롯데슈퍼화곡3동점,농심,N,N"
"칩포테이토 오리지날,2018-09-21,990,롯데슈퍼화성반월점,농심,N,N"
"칩포테이토 오리지날,2018-09-21,990,롯데슈퍼화서3점,농심,N,N"
"칩포테이토 오리지날,2018-09-21,1500,롯데백화점노원점,농심,N,N"
"칩포테이토 오리지날,2018-09-21,990,롯데슈퍼화성병점점,농심,N,N"
"칩포테이토 오리지날,2018-09-21,990,롯데슈퍼화순점,농심,N,N"
"칩포테이토 오리지날,2018-09-21,990,롯데슈퍼화성봉담점,농심,N,N"
"칩포테이토 오리지날,2018-09-21,990,롯데슈퍼회룡역점,농심,N,N"
"칩포테이토 오리지날,2018-09-21,990,롯데슈퍼황금점,농심,N,N"
"칩포테이토 오리지날,2018-09-21,990,롯데슈퍼효자2점,농심,N,N"
"칩포테이토 오리지날,2018-09-21,990,롯데슈퍼횡성점,농심,N,N"
"칩포테이토 오리지날,2018-09-21,1500,마천중앙시장,농심,N,N"
"칩포테이토 오리지날,2018-09-21,990,롯데슈퍼효자점,농심,N,N"
"칩포테이토 오리지날,2018-09-21,1400,공주산성시장,농심,N,N"
"칩포테이토 오리지날,2018-09-21,1350,충주무학시장,농심,N,N"
"칩포테이토 오리지날,2018-09-21,1250,부천상동시장,농심,N,N"
"칩포테이토 오리지날,2018-09-21,1300,순천역전시장,농심,N,N"
"칩포테이토 오리지날,2018-09-21,890,GS수퍼마켓강남대치점,농심,N,N"
"칩포테이토 오리지날,2018-09-21,1150,구미새마을중앙시장,농심,N,N"
"칩포테이토 오리지날,2018-09-21,890,GS수퍼마켓의왕점,농심,N,N"
"칩포테이토 오리지날,2018-09-21,890,GS수퍼마켓거제옥포점,농심,N,N"
"칩포테이토 오리지날,2018-09-21,890,GS수퍼마켓행신점,농심,N,N"
"칩포테이토 오리지날,2018-09-21,890,GS수퍼마켓홍천점,농심,N,N"
"칩포테이토 오리지날,2018-09-21,890,GS수퍼마켓학익점,농심,N,N"
"칩포테이토 오리지날,2018-09-21,890,GS수퍼마켓만덕점,농심,N,N"
"칩포테이토 오리지날,2018-09-21,890,GS수퍼마켓마산회원점,농심,N,N"
"칩포테이토 오리지날,2018-09-21,890,GS수퍼마켓부산남산점,농심,N,N"
"칩포테이토 오리지날,2018-09-21,890,GS수퍼마켓방이점,농심,N,N"
"칩포테이토 오리지날,2018-09-21,890,GS수퍼마켓천안점,농심,N,N"
"칩포테이토 오리지날,2018-09-21,890,GS수퍼마켓천안쌍용점,농심,N,N"
"칩포테이토 오리지날,2018-09-21,890,GS수퍼마켓발산점,농심,N,N"
"칩포테이토 오리지날,2018-09-21,890,GS수퍼마켓문경점,농심,N,N"
"칩포테이토 오리지날,2018-09-21,890,GS수퍼마켓천곡점,농심,N,N"
"칩포테이토 오리지날,2018-09-21,890,GS수퍼마켓부암점,농심,N,N"
"칩포테이토 오리지날,2018-09-21,890,GS수퍼마켓청주율량점,농심,N,N"
"칩포테이토 오리지날,2018-09-21,890,GS수퍼마켓청주봉명점,농심,N,N"
"칩포테이토 오리지날,2018-09-21,890,GS수퍼마켓부산용호점,농심,N,N"
"칩포테이토 오리지날,2018-09-21,890,GS수퍼마켓부곡점,농심,N,N"
"칩포테이토 오리지날,2018-09-21,890,GS수퍼마켓청라라임점,농심,N,N"
"칩포테이토 오리지날,2018-09-21,890,GS수퍼마켓서초점,농심,N,N"
"칩포테이토 오리지날,2018-09-21,890,GS수퍼마켓분당시범단지점,농심,N,N"
"칩포테이토 오리지날,2018-09-21,890,GS수퍼마켓충주연수점,농심,N,N"
"칩포테이토 오리지날,2018-09-21,890,GS수퍼마켓서인천점,농심,N,N"
"칩포테이토 오리지날,2018-09-21,890,GS수퍼마켓부평산곡점,농심,N,N"
"칩포테이토 오리지날,2018-09-21,890,GS수퍼마켓초읍점,농심,N,N"
"칩포테이토 오리지날,2018-09-21,890,GS수퍼마켓부천송내점,농심,N,N"
"칩포테이토 오리지날,2018-09-21,890,GS수퍼마켓청주점,농심,N,N"
"칩포테이토 오리지날,2018-09-21,890,GS수퍼마켓송도점,농심,N,N"
"칩포테이토 오리지날,2018-09-21,890,GS수퍼마켓송파2점,농심,N,N"
"칩포테이토 오리지날,2018-09-21,890,GS수퍼마켓송도그린워크점,농심,N,N"
"칩포테이토 오리지날,2018-09-21,890,GS수퍼마켓태영점,농심,N,N"
"칩포테이토 오리지날,2018-09-21,890,GS수퍼마켓성북돈암점,농심,N,N"
"칩포테이토 오리지날,2018-09-21,890,GS수퍼마켓칠곡왜관점,농심,N,N"
"칩포테이토 오리지날,2018-09-21,890,GS수퍼마켓속초교동점,농심,N,N"
"칩포테이토 오리지날,2018-09-21,890,GS수퍼마켓충주용산점,농심,N,N"
"칩포테이토 오리지날,2018-09-21,890,GS수퍼마켓김포한강자이점,농심,N,N"
"칩포테이토 오리지날,2018-09-21,890,GS수퍼마켓장유삼문점,농심,N,N"
"칩포테이토 오리지날,2018-09-21,890,GS수퍼마켓당진송악점,농심,N,N"
"칩포테이토 오리지날,2018-09-21,890,GS수퍼마켓주례점,농심,N,N"
"칩포테이토 오리지날,2018-09-21,890,GS수퍼마켓죽곡점,농심,N,N"
"칩포테이토 오리지날,2018-09-21,890,GS수퍼마켓종로평창점,농심,N,N"
"칩포테이토 오리지날,2018-09-21,890,GS수퍼마켓다대점,농심,N,N"
"칩포테이토 오리지날,2018-09-21,890,GS수퍼마켓남양주별내점,농심,N,N"
"칩포테이토 오리지날,2018-09-21,890,GS수퍼마켓전주호성점,농심,N,N"
"칩포테이토 오리지날,2018-09-21,890,GS수퍼마켓능곡점,농심,N,N"
"칩포테이토 오리지날,2018-09-21,890,GS수퍼마켓진천점,농심,N,N"
"칩포테이토 오리지날,2018-09-21,890,GS수퍼마켓대전월평점,농심,N,N"
"칩포테이토 오리지날,2018-09-21,890,GS수퍼마켓진주평거점,농심,N,N"
"칩포테이토 오리지날,2018-09-21,890,GS수퍼마켓대전전민점,농심,N,N"
"칩포테이토 오리지날,2018-09-21,890,GS수퍼마켓증평점,농심,N,N"
"칩포테이토 오리지날,2018-09-21,890,GS수퍼마켓대전송강점,농심,N,N"
"칩포테이토 오리지날,2018-09-21,890,GS수퍼마켓당진점,농심,N,N"
"칩포테이토 오리지날,2018-09-21,890,GS수퍼마켓대방점,농심,N,N"
"칩포테이토 오리지날,2018-09-21,890,GS수퍼마켓창원감계점,농심,N,N"
"칩포테이토 오리지날,2018-09-21,890,GS수퍼마켓마포상암점,농심,N,N"
"칩포테이토 오리지날,2018-09-21,890,GS수퍼마켓마산점,농심,N,N"
"칩포테이토 오리지날,2018-09-21,890,GS수퍼마켓진해풍호점,농심,N,N"
"칩포테이토 오리지날,2018-09-21,890,GS수퍼마켓진해여좌점,농심,N,N"
"칩포테이토 오리지날,2018-09-21,890,GS수퍼마켓진해자은점,농심,N,N"
"칩포테이토 오리지날,2018-09-21,890,GS수퍼마켓동두천점,농심,N,N"
"칩포테이토 오리지날,2018-09-21,890,GS수퍼마켓미래점,농심,N,N"
"칩포테이토 오리지날,2018-09-21,890,GS수퍼마켓명장점,농심,N,N"
"칩포테이토 오리지날,2018-09-21,890,GS수퍼마켓목동13점,농심,N,N"
"칩포테이토 오리지날,2018-09-21,890,GS수퍼마켓만수점,농심,N,N"
"칩포테이토 오리지날,2018-09-21,890,GS수퍼마켓명일점,농심,N,N"
"칩포테이토 오리지날,2018-09-21,1120,마산어시장,농심,N,N"
"칩포테이토 오리지날,2018-09-21,1500,CU(본사),농심,N,N"
"칩포테이토 오리지날,2018-09-21,1500,롯데백화점포항점,농심,N,N"
"칩포테이토 오리지날,2018-09-21,890,GS수퍼마켓대동점,농심,N,N"
"칩포테이토 오리지날,2018-09-21,890,GS수퍼마켓동소문점,농심,N,N"
"칩포테이토 오리지날,2018-09-21,890,GS수퍼마켓양천신은점,농심,N,N"
"칩포테이토 오리지날,2018-09-21,890,GS수퍼마켓고양벽제점,농심,N,N"
"칩포테이토 오리지날,2018-09-21,890,GS수퍼마켓원동점,농심,N,N"
"칩포테이토 오리지날,2018-09-21,890,GS수퍼마켓원주혁신점,농심,N,N"
"칩포테이토 오리지날,2018-09-21,890,GS수퍼마켓명지국제점,농심,N,N"
"칩포테이토 오리지날,2018-09-21,990,롯데슈퍼동탄청계점,농심,N,N"
"칩포테이토 오리지날,2018-09-21,990,롯데슈퍼삼천점,농심,N,N"
"칩포테이토 오리지날,2018-09-21,990,롯데슈퍼보령점,농심,N,N"
"칩포테이토 오리지날,2018-09-21,990,롯데슈퍼율량점,농심,N,N"
"칩포테이토 오리지날,2018-09-21,990,롯데슈퍼아산점,농심,N,N"
"칩포테이토 오리지날,2018-09-21,1200,현대백화점신촌점,농심,N,N"
"칩포테이토 오리지날,2018-09-21,990,롯데슈퍼창천점,농심,N,N"
"칩포테이토 오리지날,2018-09-21,1200,현대백화점울산점,농심,N,N"
"칩포테이토 오리지날,2018-09-21,1200,현대백화점부산점,농심,N,N"
"칩포테이토 오리지날,2018-09-21,990,롯데슈퍼원효로점,농심,N,N"
"칩포테이토 오리지날,2018-09-21,990,롯데슈퍼장위점,농심,N,N"
"칩포테이토 오리지날,2018-09-21,990,롯데슈퍼상도3동점,농심,N,N"
"칩포테이토 오리지날,2018-09-21,890,GS수퍼마켓종로구기점,농심,N,N"
"칩포테이토 오리지날,2018-09-21,890,GS수퍼마켓원주점,농심,N,N"
"칩포테이토 오리지날,2018-09-21,990,롯데슈퍼원주점,농심,N,N"
"칩포테이토 오리지날,2018-09-21,1200,현대백화점충청점,농심,N,N"
"칩포테이토 오리지날,2018-09-21,890,GS수퍼마켓도곡렉슬점,농심,N,N"
"칩포테이토 오리지날,2018-09-21,840,농협유통고양점,농심,N,N"
"칩포테이토 오리지날,2018-09-21,890,GS수퍼마켓목동7점,농심,N,N"
